lin zhang,sichuan university,"smart contract,public key cryptography,personally identifiable information,password,trusted third party,encryption,service provider,authentication,computer security,computer science",,,,,,
lina yao,university of new south wales,"blockchain,distributed computing,computer science",,,,,,
linda doyle,trinity college,"smart contract,blockchain,service level,operator,cellular network,service provider,scalability,computer network,computer security,computer science",,,,,,
linda fahy,federal reserve bank of new york,"digital asset,distributed ledger,clearing,payment,distributed data store,financial services,derivative,cryptography,commerce,economics",,,,,,
linda johanna castaneda quintero,university of murcia,"blockchain,performance art,philosophy",,,,,,
linda low,national university of singapore,"blockchain,cryptocurrency,ico,internet privacy,business",,,,,,
ling ren,massachusetts institute of technology,"blockchain,cryptocurrency,adversary,liveness,database transaction,incentive,distributed computing,computer security,computer science",,,,,,
lingbo wei,university of science and technology of china,"hospitality,blockchain,internet privacy,distributed computing,computer science",,,,,,
lingchen zhang,chinese academy of sciences,"distributed ledger,guard,software,distributed computing,computer science",,,,,,
lingjun fan,chinese academy of sciences,"blockchain,smart city,internet of things,data access,data management,knowledge management,computer science",,,,,,
lino carrajo garcia,,"blockchain,performance art,philosophy",,,,,,
linus fohr,,"external auditor,blockchain,cryptocurrency,ico,phenomenon,economic bubble,pooling,bubble,commerce,finance,economics",,,,,,
lionel brunie,university of lyon,"reputation system,blockchain,correctness,reputation,internet privacy,computer security,computer science",,,,,,
lior seeman,harvard university,"blockchain,asynchronous communication,theoretical computer science,computer science",,,,,,
liping li,,"education reform,blockchain,economic system,political science",,,,,,
lipu fei,,"token economy,bittorrent,file sharing,blockchain,computer network,computer science",,,,,,
liqing fu,sun yat sen university,"blockchain,coin,commerce,business",,,,,,
liri fang,renmin university of china,"blockchain,trusted computing,encryption,data management,authentication,social network,computer network,distributed computing,computer security,computer science",,,,,,
liu yang,,"blockchain,internet privacy,computer security,computer science",,,,,,
liu yongjun,,"blockchain,supply chain,commerce,business",,,,,,
liudmila zavolokina,university of zurich,"stakeholder,ledger,blockchain,cryptocurrency,business sector,systematic review,technological change,knowledge management,computer science",,,,,,
livio pompianu,university of cagliari,"smart contract,application domain,software design pattern,arbitration,psychological resilience,financial services,source code,computer security,computer science",,,,,,
lixin ma,university of shanghai for science and technology,"service orientation,smart contract,e governance,industry 4 0,negotiation,automotive industry,ontology,conflict management,knowledge management,computer science",,,,,,
lizhen cui,shandong university,"e commerce,blockchain,database transaction,throughput,computer network,distributed computing,computer science",,,,,,
ljupco kocarev,,"supply chain management,blockchain,internet of things,cloud computing,computer network,business",,,,,,
lloyd s peck,natural environment research council,"science communication,blockchain,energy security,horizon,biodiversity,environmental resource management,ecology,biology",,,,,,
lodovica marchesi,university of cagliari,"smart contract,software development,cryptocurrency,ico,phenomenon,high tech,security token,venture capital,knowledge management,marketing,computer science",,,,,,
loek mulder,,"blockchain,performance art,art",,,,,,
logesh veera kumar kalyanasundaram,,"design science research,single point of failure,blockchain,safer,trustworthiness,automotive industry,proof of concept,management system,simulation,computer science",,,,,,
loi luu,national university of singapore,"smart contract,electronic money,operational semantics,cryptocurrency,adversary,symbolic execution,source code,data structure,computer security,computer science",,,,,,
loic letondeur,,"blockchain,internet of things,performance art,mining engineering,computer science",,,,,,
longfei wu,fayetteville state university,"multi factor authentication,smart contract,single point of failure,software deployment,pi,server,architecture,authentication,computer network,computer science",,,,,,
longtao he,,"virtual currency,blockchain,tracing,database transaction,private information retrieval,market research,server,computer security,business",,,,,,
longxia huang,nanjing university of science and technology,"blockchain,upload,uniqueness,data sharing,audit,cloud computing,distributed computing,database,computer science",,,,,,
loop peter,,"blockchain,supply chain,search engine,science technology and society,process management,operations management,engineering",,,,,,
lorenz ammon,university of erlangen nuremberg,"smart contract,low voltage,energy technology,electrical load,battery,controller,photovoltaic system,proof of concept,real time computing,computer science",,,,,,
lorenzino vaccari,european commission,"drawback,blockchain,cost driver,use case,implementation,public sector,cost benefit analysis,empirical evidence,knowledge management,environmental resource management,computer science",,,,,,
lorenzo ciccone,,"blockchain,internet privacy,cartography,art",,,,,,
lorenzo colombani,,"blockchain,law and economics,sociology",,,,,,
lorenzo della corte,,"distributed ledger,ledger,blockchain,library science,cartography,engineering",,,,,,
lorraine lee,university of north carolina at wilmington,"data architecture,blockchain,knowledge management,systems engineering,engineering",,,,,,
lou carlozo,,"ledger,blockchain,transformative learning,internet privacy,engineering",,,,,,
lou grilli,,"blockchain,database transaction,encryption,distributed computing,computer science",,,,,,
louie christopoulos,,"fintech,blockchain,underwriting,financial services,risk management,economy,business",,,,,,
louis granboulan,,"botnet,blockchain,hacker,smart grid,accountability,vulnerability,the internet,software,computer network,computer security,computer science",,,,,,
louis m shekhtman,bell labs,"blockchain,database,computer science",,,,,,
louise axon,university of oxford,"blockchain,database transaction,computer security,business",,,,,,
louise hagstrom,,"distributed ledger,font,blockchain,corporate governance,scaling,operations management,distributed computing,engineering",,,,,,
